times,model,Accuracy,F1 Score,Recall,Precision,weighted_precision,weighted_recall,test_accuracy,test_f1_weighted
3,5,0.694892473,0.685184425,0.694892473,0.687189801,0.687189801,0.694892473,0.675537634,0.67032113
3,5,0.696774194,0.687514567,0.696774194,0.687134133,0.687134133,0.696774194,0.680645161,0.675444442
3,5,0.687903226,0.678356691,0.687903226,0.679540585,0.679540585,0.687903226,0.677150538,0.670093624
3,5,0.696236559,0.685766637,0.696236559,0.684867568,0.684867568,0.696236559,0.70188172,0.690804096
3,5,0.703225806,0.693749223,0.703225806,0.692088874,0.692088874,0.703225806,0.67688172,0.667861331
3,5,0.709946237,0.702162191,0.709946237,0.704861343,0.704861343,0.709946237,0.689516129,0.684203161
3,5,0.696236559,0.685766637,0.696236559,0.684867568,0.684867568,0.696236559,0.69811828,0.68701324
3,5,0.692741935,0.684552675,0.692741935,0.68583122,0.68583122,0.692741935,0.677688172,0.669996744
3,5,0.692473118,0.684871476,0.692473118,0.685585607,0.685585607,0.692473118,0.669892473,0.659794221
3,5,0.708064516,0.698135487,0.708064516,0.697920674,0.697920674,0.708064516,0.688978495,0.679309414
3,5,0.71155914,0.700531608,0.71155914,0.699992834,0.699992834,0.71155914,0.68844086,0.682147099
3,5,0.698655914,0.68987794,0.698655914,0.691137285,0.691137285,0.698655914,0.68844086,0.681151755
3,5,0.700806452,0.690743484,0.700806452,0.690668406,0.690668406,0.700806452,0.683870968,0.675936991
3,5,0.706989247,0.698502877,0.706989247,0.703134983,0.703134983,0.706989247,0.697311828,0.692116905
3,5,0.686290323,0.674688427,0.686290323,0.673077169,0.673077169,0.686290323,0.669086022,0.659865533
3,6,0.63655914,0.623983175,0.63655914,0.625526678,0.625526678,0.63655914,0.628225806,0.621058985
3,6,0.647849462,0.635379409,0.647849462,0.637378012,0.637378012,0.647849462,0.63844086,0.631286998
3,6,0.646774194,0.634867878,0.646774194,0.634460363,0.634460363,0.646774194,0.624193548,0.613830199
3,6,0.654032258,0.641345632,0.654032258,0.64052566,0.64052566,0.654032258,0.639516129,0.628869951
3,6,0.65188172,0.640504376,0.65188172,0.642711863,0.642711863,0.65188172,0.625806452,0.613906626
3,6,0.643548387,0.630564613,0.643548387,0.629889721,0.629889721,0.643548387,0.625537634,0.619026795
3,6,0.645967742,0.634056156,0.645967742,0.632829437,0.632829437,0.645967742,0.625537634,0.616544942
3,6,0.641397849,0.62945559,0.641397849,0.628919087,0.628919087,0.641397849,0.620967742,0.612345051
3,6,0.648655914,0.63652079,0.648655914,0.636216184,0.636216184,0.648655914,0.641397849,0.63048767
3,6,0.652688172,0.640575436,0.652688172,0.638768048,0.638768048,0.652688172,0.638709677,0.625832254
3,6,0.653494624,0.642638513,0.653494624,0.643912528,0.643912528,0.653494624,0.637634409,0.629594342
3,6,0.648655914,0.63652079,0.648655914,0.636216184,0.636216184,0.648655914,0.645430108,0.634483814
3,6,0.640860215,0.629572364,0.640860215,0.631090647,0.631090647,0.640860215,0.624193548,0.614694341
3,6,0.644354839,0.633745555,0.644354839,0.633785155,0.633785155,0.644354839,0.621774194,0.609117724
3,6,0.657258065,0.644719303,0.657258065,0.645953371,0.645953371,0.657258065,0.636290323,0.621794285
3,6,0.659677419,0.64579933,0.659677419,0.644194318,0.644194318,0.659677419,0.643817204,0.634929513
3,6,0.643548387,0.631409675,0.643548387,0.631784611,0.631784611,0.643548387,0.631451613,0.621108827
3,6,0.650268817,0.635972467,0.650268817,0.638262379,0.638262379,0.650268817,0.630913978,0.612861174
3,6,0.65672043,0.644659026,0.65672043,0.650784162,0.650784162,0.65672043,0.650268817,0.6395425
3,6,0.636290323,0.62235382,0.636290323,0.620586985,0.620586985,0.636290323,0.62016129,0.611930721
4,1,0.785752688,0.784906808,0.785752688,0.785818254,0.785818254,0.785752688,0.460752688,0.458346454
4,1,0.797311828,0.79597644,0.797311828,0.796497691,0.796497691,0.797311828,0.463709677,0.460919687
4,1,0.77311828,0.771919653,0.77311828,0.773431833,0.773431833,0.77311828,0.461827957,0.46022049
4,1,0.791935484,0.790926128,0.791935484,0.792241075,0.792241075,0.791935484,0.44327957,0.440872484
4,1,0.779301075,0.778787039,0.779301075,0.779149152,0.779149152,0.779301075,0.452419355,0.449716019
4,1,0.78844086,0.787385836,0.78844086,0.787985861,0.787985861,0.78844086,0.444354839,0.442404582
4,1,0.788172043,0.787240498,0.788172043,0.787704129,0.787704129,0.788172043,0.460483871,0.458492846
4,1,0.795967742,0.794600035,0.795967742,0.796008004,0.796008004,0.795967742,0.456451613,0.455101211
4,1,0.796505376,0.795549025,0.796505376,0.79576944,0.79576944,0.796505376,0.46827957,0.466387436
4,1,0.786290323,0.785439816,0.786290323,0.785922784,0.785922784,0.786290323,0.438709677,0.436453152
4,1,0.78655914,0.785288649,0.78655914,0.786452234,0.786452234,0.78655914,0.461827957,0.459780303
4,1,0.796505376,0.795549025,0.796505376,0.79576944,0.79576944,0.796505376,0.456182796,0.45429421
4,1,0.776612903,0.775662615,0.776612903,0.776839416,0.776839416,0.776612903,0.428225806,0.426695084
4,1,0.793548387,0.792512221,0.793548387,0.792490448,0.792490448,0.793548387,0.466129032,0.463857362
4,1,0.785215054,0.783925363,0.785215054,0.784657546,0.784657546,0.785215054,0.453225806,0.450252335
4,1,0.790053763,0.789496766,0.790053763,0.790276802,0.790276802,0.790053763,0.472043011,0.46929273
4,1,0.789247312,0.787632489,0.789247312,0.788955146,0.788955146,0.789247312,0.44811828,0.445727289
4,1,0.779301075,0.778236021,0.779301075,0.779308918,0.779308918,0.779301075,0.457526882,0.45444115
4,1,0.790591398,0.788957054,0.790591398,0.790115004,0.790115004,0.790591398,0.450268817,0.448247004
4,1,0.800268817,0.799380282,0.800268817,0.801068187,0.801068187,0.800268817,0.464784946,0.463343223
4,3,0.821774194,0.821775961,0.821774194,0.821949804,0.821949804,0.821774194,0.71827957,0.717986831
4,3,0.819623656,0.819659714,0.819623656,0.819868606,0.819868606,0.819623656,0.726612903,0.725909677
4,3,0.822311828,0.822254298,0.822311828,0.822533279,0.822533279,0.822311828,0.707795699,0.707100973
4,3,0.816666667,0.816679466,0.816666667,0.817037332,0.817037332,0.816666667,0.707795699,0.707174679
4,3,0.819623656,0.819644895,0.819623656,0.819848208,0.819848208,0.819623656,0.730376344,0.729965447
4,3,0.825806452,0.825771905,0.825806452,0.825975726,0.825975726,0.825806452,0.721774194,0.721224695
4,3,0.819623656,0.81958355,0.819623656,0.819735501,0.819735501,0.819623656,0.727688172,0.727294972
4,3,0.823924731,0.823959896,0.823924731,0.824551622,0.824551622,0.823924731,0.716129032,0.715473897
4,3,0.817473118,0.817387723,0.817473118,0.817471009,0.817471009,0.817473118,0.708870968,0.708701274
4,3,0.816666667,0.816693568,0.816666667,0.816984319,0.816984319,0.816666667,0.715322581,0.714359018
4,3,0.822580645,0.822594111,0.822580645,0.822801577,0.822801577,0.822580645,0.717741935,0.717328636
4,3,0.817473118,0.817387723,0.817473118,0.817471009,0.817471009,0.817473118,0.708602151,0.708534301
4,3,0.812096774,0.812131382,0.812096774,0.812449657,0.812449657,0.812096774,0.718548387,0.718506122
4,3,0.823924731,0.823873871,0.823924731,0.823964444,0.823964444,0.823924731,0.725268817,0.725025791
4,3,0.821236559,0.821150576,0.821236559,0.821514723,0.821514723,0.821236559,0.721236559,0.720366101
4,3,0.820698925,0.820660052,0.820698925,0.820897667,0.820897667,0.820698925,0.725268817,0.724522211
4,3,0.820698925,0.820599969,0.820698925,0.820728328,0.820728328,0.820698925,0.729032258,0.7287561
4,3,0.814247312,0.814280162,0.814247312,0.814720514,0.814720514,0.814247312,0.707795699,0.706633512
4,3,0.817204301,0.817150421,0.817204301,0.817397045,0.817397045,0.817204301,0.716129032,0.715634325
4,3,0.812903226,0.812881518,0.812903226,0.813058879,0.813058879,0.812903226,0.716935484,0.716741115
4,4,0.722043011,0.719685141,0.722043011,0.71954,0.71954,0.722043011,0.418548387,0.417509948
4,4,0.728225806,0.725409024,0.728225806,0.72540882,0.72540882,0.728225806,0.434408602,0.430924236
4,4,0.718548387,0.715253987,0.718548387,0.71604875,0.71604875,0.718548387,0.423387097,0.422201336
4,4,0.724731183,0.721359145,0.724731183,0.721758292,0.721758292,0.724731183,0.412634409,0.409473082
4,4,0.721236559,0.71817632,0.721236559,0.718421982,0.718421982,0.721236559,0.429301075,0.426273418
4,4,0.726612903,0.723223399,0.726612903,0.72367564,0.72367564,0.726612903,0.416397849,0.413579645
4,4,0.733870968,0.731712344,0.733870968,0.732185804,0.732185804,0.733870968,0.428494624,0.426377173
4,4,0.730376344,0.727365465,0.730376344,0.727175093,0.727175093,0.730376344,0.413709677,0.411473868
4,4,0.722849462,0.719625957,0.722849462,0.720531611,0.720531611,0.722849462,0.437634409,0.435586444
4,4,0.720967742,0.717875976,0.720967742,0.71801326,0.71801326,0.720967742,0.408333333,0.406396707
4,4,0.734946237,0.731830667,0.734946237,0.7314971,0.7314971,0.734946237,0.432795699,0.43123327
4,4,0.722849462,0.719625957,0.722849462,0.720531611,0.720531611,0.722849462,0.437096774,0.435535497
4,4,0.712365591,0.708645232,0.712365591,0.708519973,0.708519973,0.712365591,0.395698925,0.392890507
4,4,0.732795699,0.73025166,0.732795699,0.729425588,0.729425588,0.732795699,0.42983871,0.427656434
4,4,0.72016129,0.716784597,0.72016129,0.716680228,0.716680228,0.72016129,0.416397849,0.412900526
4,4,0.728494624,0.726361655,0.728494624,0.726511468,0.726511468,0.728494624,0.446236559,0.443154351
4,4,0.731182796,0.727896858,0.731182796,0.728722913,0.728722913,0.731182796,0.424462366,0.421910083
4,4,0.716397849,0.713493839,0.716397849,0.713003379,0.713003379,0.716397849,0.433602151,0.43083835
4,4,0.718010753,0.714082326,0.718010753,0.71340383,0.71340383,0.718010753,0.422849462,0.420719522
4,4,0.737634409,0.734286645,0.737634409,0.734841889,0.734841889,0.737634409,0.428494624,0.425133876
4,5,0.692204301,0.683798038,0.692204301,0.68327783,0.68327783,0.692204301,0.683870968,0.678707172
4,5,0.703763441,0.694400901,0.703763441,0.694319408,0.694319408,0.703763441,0.691935484,0.686931668
4,5,0.693010753,0.684889365,0.693010753,0.685092141,0.685092141,0.693010753,0.680913978,0.673969461
4,5,0.703763441,0.693748867,0.703763441,0.694782789,0.694782789,0.703763441,0.683064516,0.674469315
4,5,0.698655914,0.69024733,0.698655914,0.692321649,0.692321649,0.698655914,0.683602151,0.678706121
4,5,0.70188172,0.692795765,0.70188172,0.693864598,0.693864598,0.70188172,0.663709677,0.658070803
4,5,0.693010753,0.684087048,0.693010753,0.683674205,0.683674205,0.693010753,0.670698925,0.66525792
4,5,0.690591398,0.681544123,0.690591398,0.681965186,0.681965186,0.690591398,0.669086022,0.660693918
4,5,0.693817204,0.682602668,0.693817204,0.682666366,0.682666366,0.693817204,0.692204301,0.682883416
4,5,0.7,0.690262246,0.7,0.68987639,0.68987639,0.7,0.680913978,0.671045941
4,5,0.700806452,0.693607346,0.700806452,0.696493481,0.696493481,0.700806452,0.689516129,0.682733235
4,5,0.693817204,0.682602668,0.693817204,0.682666366,0.682666366,0.693817204,0.690322581,0.679985826
4,5,0.688172043,0.680355715,0.688172043,0.680257819,0.680257819,0.688172043,0.662365591,0.652807558
4,5,0.702150538,0.693894294,0.702150538,0.695371253,0.695371253,0.702150538,0.670967742,0.659874352
4,5,0.707526882,0.697510537,0.707526882,0.695359564,0.695359564,0.707526882,0.688709677,0.680237945
4,5,0.714247312,0.704567176,0.714247312,0.704245383,0.704245383,0.714247312,0.697043011,0.689486177
4,5,0.709408602,0.700648169,0.709408602,0.703089591,0.703089591,0.709408602,0.688172043,0.679666771
4,5,0.705913978,0.695942114,0.705913978,0.694993191,0.694993191,0.705913978,0.677688172,0.67006326
4,5,0.703494624,0.694418013,0.703494624,0.697576628,0.697576628,0.703494624,0.695430108,0.688481695
4,5,0.687903226,0.677505601,0.687903226,0.676834127,0.676834127,0.687903226,0.670698925,0.661692153
4,6,0.638978495,0.627533511,0.638978495,0.626882464,0.626882464,0.638978495,0.633064516,0.62491314
4,6,0.646774194,0.633931613,0.646774194,0.63351597,0.63351597,0.646774194,0.647580645,0.640429276
4,6,0.642473118,0.631787606,0.642473118,0.632496681,0.632496681,0.642473118,0.627688172,0.613210656
4,6,0.655107527,0.643376554,0.655107527,0.644799108,0.644799108,0.655107527,0.63172043,0.619232559
4,6,0.64327957,0.631793205,0.64327957,0.632128056,0.632128056,0.64327957,0.62688172,0.618654228
4,6,0.64811828,0.634657284,0.64811828,0.634108654,0.634108654,0.64811828,0.616666667,0.60809251
4,6,0.635752688,0.624654546,0.635752688,0.622960514,0.622960514,0.635752688,0.614784946,0.608868785
4,6,0.633870968,0.623118511,0.633870968,0.623667532,0.623667532,0.633870968,0.618817204,0.609465473
4,6,0.643817204,0.630952693,0.643817204,0.631663505,0.631663505,0.643817204,0.645967742,0.635221041
4,6,0.64516129,0.632052628,0.64516129,0.630124818,0.630124818,0.64516129,0.632795699,0.622332289
4,6,0.651612903,0.641958082,0.651612903,0.644993443,0.644993443,0.651612903,0.631451613,0.619017595
4,6,0.643548387,0.629451554,0.643548387,0.630061453,0.630061453,0.643548387,0.642473118,0.629624304
4,6,0.634408602,0.623272527,0.634408602,0.622908332,0.622908332,0.634408602,0.622849462,0.612624409
4,6,0.646774194,0.635638506,0.646774194,0.636809715,0.636809715,0.646774194,0.627688172,0.61404791
4,6,0.659139785,0.64785841,0.659139785,0.647262991,0.647262991,0.659139785,0.632795699,0.622053674
4,6,0.66155914,0.649812598,0.66155914,0.650376692,0.650376692,0.66155914,0.63655914,0.627286876
4,6,0.657258065,0.646975681,0.657258065,0.649856071,0.649856071,0.657258065,0.633333333,0.622749799
4,6,0.650268817,0.637501453,0.650268817,0.638388828,0.638388828,0.650268817,0.62311828,0.613462047
4,6,0.653225806,0.641681737,0.653225806,0.647657436,0.647657436,0.653225806,0.646236559,0.636907712
4,6,0.63655914,0.622458231,0.63655914,0.621278905,0.621278905,0.63655914,0.628494624,0.616764254
5,1,0.793513514,0.79273109,0.793513514,0.793345681,0.793345681,0.793513514,0.468648649,0.466291067
5,1,0.787027027,0.785894276,0.787027027,0.786958834,0.786958834,0.787027027,0.458648649,0.457253193
5,1,0.781891892,0.7804542,0.781891892,0.78187737,0.78187737,0.781891892,0.443783784,0.442010704
5,1,0.799189189,0.79837973,0.799189189,0.798939573,0.798939573,0.799189189,0.447567568,0.446134378
5,1,0.791351351,0.789940887,0.791351351,0.79073209,0.79073209,0.791351351,0.450810811,0.447879875
5,1,0.788378378,0.787247039,0.788378378,0.78800137,0.78800137,0.788378378,0.456216216,0.453371567
5,1,0.788918919,0.787777129,0.788918919,0.788164054,0.788164054,0.788918919,0.437837838,0.435209551
5,1,0.78972973,0.788459899,0.78972973,0.789240332,0.789240332,0.78972973,0.453783784,0.452313705
5,1,0.785405405,0.784361134,0.785405405,0.78459895,0.78459895,0.785405405,0.451351351,0.448942712
5,1,0.782432432,0.781219168,0.782432432,0.781348291,0.781348291,0.782432432,0.448648649,0.447691458
5,1,0.791891892,0.790916328,0.791891892,0.79189394,0.79189394,0.791891892,0.466216216,0.463438785
5,1,0.785405405,0.784361134,0.785405405,0.78459895,0.78459895,0.785405405,0.451621622,0.449516657
5,1,0.780810811,0.779539931,0.780810811,0.780068335,0.780068335,0.780810811,0.449459459,0.447697748
5,1,0.795675676,0.794678087,0.795675676,0.794757347,0.794757347,0.795675676,0.449189189,0.446722152
5,1,0.778378378,0.777541712,0.778378378,0.778124913,0.778124913,0.778378378,0.446486486,0.445797413
5,1,0.783513514,0.782132092,0.783513514,0.783053355,0.783053355,0.783513514,0.444594595,0.442953011
5,1,0.78972973,0.788531437,0.78972973,0.789720048,0.789720048,0.78972973,0.448648649,0.447059202
5,1,0.791351351,0.790109072,0.791351351,0.791336428,0.791336428,0.791351351,0.452702703,0.44912807
5,1,0.783783784,0.782834275,0.783783784,0.7837902,0.7837902,0.783783784,0.451891892,0.450526035
5,1,0.783513514,0.782516894,0.783513514,0.783087769,0.783087769,0.783513514,0.441351351,0.438900419
5,3,0.819459459,0.819443785,0.819459459,0.81974342,0.81974342,0.819459459,0.712702703,0.711813558
5,3,0.826756757,0.826815898,0.826756757,0.827063289,0.827063289,0.826756757,0.715135135,0.714857508
5,3,0.817837838,0.817846742,0.817837838,0.818118288,0.818118288,0.817837838,0.718108108,0.717268417
5,3,0.817837838,0.81783606,0.817837838,0.818366001,0.818366001,0.817837838,0.720540541,0.719932193
5,3,0.81972973,0.81968886,0.81972973,0.819776889,0.819776889,0.81972973,0.724864865,0.724145862
5,3,0.823783784,0.82381849,0.823783784,0.824037788,0.824037788,0.823783784,0.710540541,0.710825695
5,3,0.824324324,0.824309244,0.824324324,0.824355728,0.824355728,0.824324324,0.717297297,0.716275178
5,3,0.821891892,0.821868135,0.821891892,0.822126414,0.822126414,0.821891892,0.717567568,0.717071455
5,3,0.822432432,0.822385347,0.822432432,0.822547388,0.822547388,0.822432432,0.714864865,0.714361243
5,3,0.817837838,0.817743691,0.817837838,0.818012736,0.818012736,0.817837838,0.718378378,0.717838373
5,3,0.819189189,0.818989385,0.819189189,0.819391178,0.819391178,0.819189189,0.725675676,0.725087339
5,3,0.822432432,0.822385347,0.822432432,0.822547388,0.822547388,0.822432432,0.713513514,0.713328453
5,3,0.817027027,0.817030437,0.817027027,0.817481573,0.817481573,0.817027027,0.714864865,0.714500256
5,3,0.822972973,0.823031495,0.822972973,0.82341224,0.82341224,0.822972973,0.716486486,0.716246901
5,3,0.816756757,0.816701994,0.816756757,0.816804888,0.816804888,0.816756757,0.72027027,0.719342297
5,3,0.816486486,0.8165093,0.816486486,0.816719724,0.816719724,0.816486486,0.707567568,0.70621827
5,3,0.815675676,0.815620235,0.815675676,0.815922382,0.815922382,0.815675676,0.714054054,0.713572429
5,3,0.817027027,0.817094044,0.817027027,0.817581331,0.817581331,0.817027027,0.717027027,0.716785732
5,3,0.816756757,0.816776682,0.816756757,0.817173522,0.817173522,0.816756757,0.711891892,0.711349435
5,3,0.815675676,0.815629887,0.815675676,0.815824685,0.815824685,0.815675676,0.703783784,0.702770912
5,4,0.72,0.717044974,0.72,0.716215265,0.716215265,0.72,0.429189189,0.427286718
5,4,0.736216216,0.733759149,0.736216216,0.733406979,0.733406979,0.736216216,0.418108108,0.416373355
5,4,0.718648649,0.715352791,0.718648649,0.71559715,0.71559715,0.718648649,0.431081081,0.429476739
5,4,0.742162162,0.739120449,0.742162162,0.738868174,0.738868174,0.742162162,0.423513514,0.42195575
5,4,0.720810811,0.716909114,0.720810811,0.717088634,0.717088634,0.720810811,0.41972973,0.415822892
5,4,0.717837838,0.715616601,0.717837838,0.71594911,0.71594911,0.717837838,0.422702703,0.420288989
5,4,0.722702703,0.719140293,0.722702703,0.718668074,0.718668074,0.722702703,0.424054054,0.42166232
5,4,0.735675676,0.732871738,0.735675676,0.732377344,0.732377344,0.735675676,0.428378378,0.427066653
5,4,0.714594595,0.712113156,0.714594595,0.711950533,0.711950533,0.714594595,0.424054054,0.422195591
5,4,0.726756757,0.724440909,0.726756757,0.724623229,0.724623229,0.726756757,0.417027027,0.415652402
